,epi_len,epi_rew,total_step,ave_loss
1475,88.0,-1.0,129888.0,0.012332800034941598
1476,88.0,19.714793305984916,129976.0,0.012777334862304006
1477,88.0,7.035317211480962,130064.0,0.011580357116393068
1478,88.0,0.0,130152.0,0.012147787429223006
1479,88.0,-1.0,130240.0,0.012150869450785896
1480,88.0,13.353399422737054,130328.0,0.01254594698548317
1481,88.0,-1.0,130416.0,0.01294600713828748
1482,88.0,18.133076393433797,130504.0,0.011827143967490305
1483,88.0,15.849782547108001,130592.0,0.012396468929099765
1484,88.0,18.870538166554752,130680.0,0.01332254127853296
1485,88.0,0.4138594887269642,130768.0,0.012437975309281186
1486,88.0,-1.0,130856.0,0.015471573982557113
1487,88.0,18.92483171487158,130944.0,0.016944021833213894
1488,88.0,15.186621562634613,131032.0,0.012828614901412617
1489,88.0,-1.0,131120.0,0.012908024586398493
1490,88.0,16.6742165149452,131208.0,0.012229719664901495
1491,88.0,0.0,131296.0,0.011145225323906
1492,88.0,0.0,131384.0,0.012651589360426773
1493,88.0,3.8468215726034822,131472.0,0.011151796206831932
1494,88.0,-1.0,131560.0,0.014405622062357988
1495,88.0,0.0,131648.0,0.012743816118348728
1496,88.0,0.8791486206155152,131736.0,0.011938357683406635
1497,88.0,11.910292203160225,131824.0,0.012021541637791828
1498,88.0,-1.0,131912.0,0.01215057330079038
1499,88.0,0.0,132000.0,0.012816683537411418
1500,88.0,19.714793305984916,132088.0,0.011478791965849021
1501,88.0,0.0,132176.0,0.011821936688978563
1502,88.0,0.0,132264.0,0.014052993152290583
1503,88.0,0.0,132352.0,0.012328082229942083
1504,88.0,-1.0,132440.0,0.011798446236008947
1505,88.0,-1.0,132528.0,0.013667011802846735
1506,88.0,0.0,132616.0,0.012633842289109121
1507,88.0,0.0,132704.0,0.010845639658245173
1508,88.0,16.9791045946445,132792.0,0.013797106327150355
1509,88.0,0.0,132880.0,0.013540057253769854
1510,88.0,0.0,132968.0,0.011547442102296785
1511,88.0,0.0,133056.0,0.011712023120542819
1512,88.0,18.753103164692973,133144.0,0.011873292779041962
1513,88.0,0.6719849549973842,133232.0,0.012276841835542158
1514,88.0,0.0,133320.0,0.012671275508844039
1515,88.0,13.194615364452545,133408.0,0.01318983574905856
1516,88.0,-1.0,133496.0,0.012095691466873342
1517,88.0,7.461168397269282,133584.0,0.012970875440673395
1518,88.0,17.326766989333688,133672.0,0.012273158285428177
1519,88.0,17.479968656355258,133760.0,0.01208748317069628
1520,88.0,4.8862462259010115,133848.0,0.012352799785069445
1521,88.0,0.0,133936.0,0.01367173877290704
1522,88.0,7.461168397269282,134024.0,0.011832098561254415
1523,88.0,-1.0,134112.0,0.011777734849601984
1524,88.0,0.0,134200.0,0.01252406094731255
1525,88.0,15.186621562634613,134288.0,0.010892973281443119
1526,88.0,-1.0,134376.0,0.011219975305721164
1527,88.0,0.19025609174133096,134464.0,0.013804403345354578
1528,88.0,0.0,134552.0,0.013142182512886146
1529,88.0,0.0,134640.0,0.012559167913753878
1530,88.0,0.0,134728.0,0.012316895013844425
1531,88.0,0.14865301481187143,134816.0,0.012239459563385357
1532,88.0,13.186149177413604,134904.0,0.012799290051175789
1533,88.0,-2.0,134992.0,0.01251154625788331
1534,88.0,17.152671962775806,135080.0,0.01307366348125718
1535,88.0,0.0,135168.0,0.01348860987292772
1536,88.0,17.75330162695765,135256.0,0.01591389456933195
1537,88.0,0.0,135344.0,0.013256915125318548
1538,88.0,-2.0,135432.0,0.014298377177593384
1539,88.0,15.6742165149452,135520.0,0.013613049258393321
1540,88.0,19.48359877049661,135608.0,0.013470816849307581
1541,88.0,6.3639855512990495,135696.0,0.012096433286470447
1542,88.0,0.0,135784.0,0.01150282480838624
1543,88.0,-2.0,135872.0,0.013222332133657554
1544,88.0,1.117460533565242,135960.0,0.013160257727246393
1545,88.0,-1.0,136048.0,0.013476951322941617
1546,88.0,-1.0,136136.0,0.013082683001729574
1547,88.0,12.729252017170174,136224.0,0.013234919487414036
1548,88.0,14.591629612582189,136312.0,0.013354800683869556
1549,88.0,-1.0,136400.0,0.013394457012922927
1550,88.0,0.0,136488.0,0.016137337481433697
1551,88.0,12.729252017170174,136576.0,0.01761559871110049
1552,88.0,0.5698837028263581,136664.0,0.01511709527535872
1553,88.0,6.3639855512990495,136752.0,0.012044983534989033
1554,88.0,17.671201100737612,136840.0,0.013191098855300383
1555,88.0,-1.0,136928.0,0.012490311785685744
1556,88.0,-2.0,137016.0,0.012703836874359033
1557,88.0,-2.0,137104.0,0.012270751620896837
1558,88.0,17.747047892361604,137192.0,0.013497929490933364
1559,88.0,18.479042181859324,137280.0,0.012751181398264387
1560,88.0,-1.0,137368.0,0.013467525999823754
1561,88.0,-1.0,137456.0,0.012649640546772967
1562,88.0,6.73042913178166,137544.0,0.01242609495635737
1563,88.0,4.8862462259010115,137632.0,0.01385316832668402
1564,88.0,0.0,137720.0,0.012970359233969992
1565,88.0,0.0,137808.0,0.012223081747916613
1566,88.0,-1.0,137896.0,0.012043691451915285
1567,88.0,0.0,137984.0,0.015857472423125397
1568,88.0,-1.0,138072.0,0.013973917896774683
1569,88.0,0.0,138160.0,0.013448254543949257
1570,88.0,-1.0,138248.0,0.012153453087772836
1571,88.0,0.0,138336.0,0.011141289978034118
1572,88.0,9.974790924718588,138424.0,0.010795292867855593
1573,88.0,-2.0,138512.0,0.012927117969163439
1574,88.0,4.3536897901664595,138600.0,0.01242442170835354
1575,88.0,0.0,138688.0,0.013331418475982819
1576,88.0,0.0,138776.0,0.013171031859449366
1577,88.0,18.48359877049661,138864.0,0.012979519299485466
1578,88.0,17.748116863489262,138952.0,0.013507153584875843
1579,88.0,0.0,139040.0,0.012541735396635804
1580,88.0,19.40122542595414,139128.0,0.01317726041782986
1581,88.0,18.062368082482127,139216.0,0.013875805688175287
1582,88.0,17.605727210185293,139304.0,0.012551859571513805
1583,88.0,0.0,139392.0,0.013716099169951949
1584,88.0,2.34401918339048,139480.0,0.01306706793944944
1585,88.0,0.0,139568.0,0.014169576154513792
1586,88.0,0.0,139656.0,0.014018225610594858
1587,88.0,0.0,139744.0,0.014604710042476654
1588,88.0,19.409905226285616,139832.0,0.013352507852356543
1589,88.0,0.0,139920.0,0.01237425760535354
1590,88.0,18.21839229658152,140008.0,0.012400153939696875
1591,88.0,3.647032863883599,140096.0,0.014086079318076372
1592,88.0,-0.3468528093359975,140184.0,0.011773122686215422
1593,88.0,16.25889456627263,140272.0,0.013036458964713594
1594,88.0,16.818278563045517,140360.0,0.013768598289144311
1595,88.0,-1.0,140448.0,0.01521737158129161
1596,88.0,9.816125892654265,140536.0,0.012575429991226305
1597,88.0,-1.0,140624.0,0.012358533091504465
1598,88.0,0.0,140712.0,0.013281484092162415
1599,88.0,19.520495291606018,140800.0,0.016089244766838172
1600,88.0,11.729252017170174,140888.0,0.013455586253919384
1601,88.0,0.0,140976.0,0.012437053405764427
1602,88.0,0.0,141064.0,0.013592560225251045
1603,88.0,16.6742165149452,141152.0,0.013216991527852688
1604,88.0,0.0,141240.0,0.014074953526935795
1605,88.0,19.687483723315864,141328.0,0.012121476952663877
1606,88.0,15.343192952274155,141416.0,0.012147083116525953
1607,88.0,-2.0,141504.0,0.01192487683147192
1608,88.0,0.0,141592.0,0.012046360304917802
1609,88.0,19.609051142032406,141680.0,0.01165967413478277
1610,88.0,-1.0,141768.0,0.013497612481428818
1611,88.0,-1.0,141856.0,0.01348774740472436
1612,88.0,-1.0,141944.0,0.013762163548645649
1613,88.0,-1.0,142032.0,0.013407903681085869
1614,88.0,18.483965181152435,142120.0,0.01221978050571951
1615,88.0,-1.0,142208.0,0.012330657633190805
1616,88.0,-2.0,142296.0,0.013877848205579952
1617,88.0,0.0,142384.0,0.013290168632837858
1618,88.0,0.0,142472.0,0.012532677205110138
1619,88.0,0.0,142560.0,0.012213471599600532
1620,88.0,-11.0,142648.0,0.01260058404031125
1621,88.0,-31.0,142736.0,0.016330506610260767
1622,88.0,12.729252017170174,142824.0,0.019257858437909323
1623,88.0,-2.0,142912.0,0.015309286769479513
1624,88.0,-1.0,143000.0,0.01245231890458275
1625,88.0,0.0,143088.0,0.013319359965283762
1626,88.0,19.736328589674358,143176.0,0.01289642843502489
1627,88.0,0.0,143264.0,0.013543027897619388
1628,88.0,0.0,143352.0,0.012968244073404507
1629,88.0,0.0,143440.0,0.012982062106444077
1630,88.0,0.0,143528.0,0.012931929985907946
1631,88.0,19.20881569467675,143616.0,0.015103786337104711
1632,88.0,16.284186021116927,143704.0,0.012707105329768225
1633,88.0,19.671201100737612,143792.0,0.015653017950667578
1634,88.0,0.0,143880.0,0.01629283706742254
1635,88.0,0.0,143968.0,0.011456278470260177
1636,88.0,0.0,144056.0,0.014301513110033491
1637,88.0,16.6742165149452,144144.0,0.01268912868743593
1638,88.0,-1.0,144232.0,0.01220040370456197
1639,88.0,14.599760023099316,144320.0,0.013991263673894784
1640,88.0,0.0,144408.0,0.016241059596226973
1641,88.0,11.010398877998124,144496.0,0.014099557566541162
1642,88.0,5.3536897901664595,144584.0,0.016710651615126568
1643,88.0,19.687483723315864,144672.0,0.012958675665272907
1644,88.0,6.3639855512990495,144760.0,0.013016967060552402
1645,88.0,19.439114261502247,144848.0,0.013745536604388193
1646,88.0,17.452631743376607,144936.0,0.014260273807766762
1647,88.0,18.229584112586178,145024.0,0.013224710414016788
1648,88.0,0.0,145112.0,0.012119533070786432
1649,88.0,-1.0,145200.0,0.012135513507845726
1650,88.0,-1.0,145288.0,0.014659765049476515
1651,88.0,-1.0,145376.0,0.013282257703725587
1652,88.0,0.0,145464.0,0.015804787251082333
1653,88.0,19.48359877049661,145552.0,0.012738765725357966
1654,88.0,11.827650230782362,145640.0,0.0124558182856576
1655,88.0,-1.0,145728.0,0.014848013154485008
1656,88.0,13.746005559407504,145816.0,0.01275654384781691
1657,88.0,16.6742165149452,145904.0,0.012656851459971884
1658,88.0,19.39529895224488,145992.0,0.013604504775933245
1659,88.0,0.0,146080.0,0.014775698242539709
1660,88.0,-2.0,146168.0,0.013000460553236982
1661,88.0,0.23695283306360504,146256.0,0.01754128145561977
1662,88.0,0.0,146344.0,0.01487485912035812
1663,88.0,17.25889456627263,146432.0,0.013661184136501768
1664,88.0,-1.0,146520.0,0.012592997486618433
1665,88.0,17.483965181152435,146608.0,0.012709246440367266
1666,88.0,-1.0,146696.0,0.012903743677518585
1667,88.0,5.9029997681383515,146784.0,0.01375443101013926
1668,88.0,-2.0,146872.0,0.012046110138974407
1669,88.0,0.0,146960.0,0.012167714874852787
1670,88.0,0.0,147048.0,0.012033541475168684
1671,88.0,-1.0,147136.0,0.013351151677356525
1672,88.0,19.66126400028909,147224.0,0.012289827414364978
1673,88.0,0.0,147312.0,0.013531237332658335
1674,88.0,0.8791486206155152,147400.0,0.013412619665773078
1675,88.0,0.0,147488.0,0.012717296348207376
1676,88.0,15.599760023099316,147576.0,0.012677967675368895
1677,88.0,2.2316838270640904,147664.0,0.01249999373050576
1678,88.0,18.753103164692973,147752.0,0.012880697931078348
1679,88.0,-1.0,147840.0,0.013008070940321142
1680,88.0,16.940642437531576,147928.0,0.015364243437282064
1681,88.0,18.152671962775806,148016.0,0.013526130298321897
1682,88.0,-1.0,148104.0,0.01340620761567896
1683,88.0,0.0,148192.0,0.012339879398826848
1684,88.0,-1.0,148280.0,0.011951163008978421
1685,88.0,17.753103164692973,148368.0,0.01227714551020075
1686,88.0,0.6719849549973842,148456.0,0.013053148434582081
1687,88.0,0.3671627474046901,148544.0,0.01493816018443216
1688,88.0,0.0,148632.0,0.015960189471529287
1689,88.0,-2.0,148720.0,0.01556579578159885
1690,88.0,19.671201100737612,148808.0,0.011962678876112808
1691,88.0,0.0,148896.0,0.012189896988936445
1692,88.0,-3.0,148984.0,0.013162248259918257
1693,88.0,18.687483723315864,149072.0,0.012565989153121005
1694,88.0,0.0,149160.0,0.012275048171762715
1695,88.0,-1.0,149248.0,0.01454547331245108
1696,88.0,0.0,149336.0,0.014152024152942679
1697,88.0,-0.9767993567239266,149424.0,0.012241321404210546
1698,88.0,0.0,149512.0,0.012097516859119589
1699,88.0,-1.0,149600.0,0.012221570634706453
1700,88.0,1.884134921819236,149688.0,0.013416106727990236
1701,88.0,0.0,149776.0,0.013075524983419613
1702,88.0,10.4154069279457,149864.0,0.014013418800790201
1703,88.0,0.0,149952.0,0.012011241421780804
1704,88.0,15.343192952274155,150040.0,0.01526890504597263
1705,88.0,18.61169516502548,150128.0,0.01295733858238567
1706,88.0,1.1482866041560558,150216.0,0.013219880617477676
1707,88.0,-1.0,150304.0,0.012342404447157274
1708,88.0,-2.0,150392.0,0.014184941135516221
1709,88.0,0.0,150480.0,0.012026084650477225
1710,88.0,0.0,150568.0,0.012453624766997316
1711,88.0,12.043618796470488,150656.0,0.014502974354069342
1712,88.0,5.437967753993209,150744.0,0.0142712869935415
1713,88.0,-3.0,150832.0,0.012459764384071936
1714,88.0,0.6619213294949167,150920.0,0.01408594740893353
1715,88.0,16.3757255302864,151008.0,0.01222931674088944
1716,88.0,0.0,151096.0,0.01202101277356798
1717,88.0,0.0,151184.0,0.01497070842676542
1718,88.0,1.6719849549973842,151272.0,0.013014778029173613
1719,88.0,0.7646433562055766,151360.0,0.012882617048241875
1720,88.0,-0.9213677406037049,151448.0,0.014751904940401966
1721,88.0,1.006613212184272,151536.0,0.014367213345725428
1722,88.0,-1.0,151624.0,0.01290610297159715
1723,88.0,17.671201100737612,151712.0,0.013088461646640842
1724,88.0,0.0,151800.0,0.012735418806021864
1725,88.0,-2.0,151888.0,0.012392930241978982
1726,88.0,14.98521892142491,151976.0,0.013190839037468488
1727,88.0,0.0,152064.0,0.013270908627997745
1728,88.0,0.0,152152.0,0.013878776056861336
1729,88.0,0.0,152240.0,0.01260464596138759
1730,88.0,-2.0,152328.0,0.01334109440953894
1731,88.0,2.647032863883599,152416.0,0.012186406476592476
1732,88.0,11.103802791390546,152504.0,0.014831007923930883
1733,88.0,-1.0,152592.0,0.012368773025545206
1734,88.0,0.0,152680.0,0.01379657718776302
1735,88.0,0.0,152768.0,0.012581215536391193
1736,88.0,-2.0,152856.0,0.011589893478561531
1737,88.0,5.3536897901664595,152944.0,0.01393459000709382
1738,88.0,-1.0,153032.0,0.012552275153046305
1739,88.0,0.0,153120.0,0.01261795646595684
1740,88.0,0.0,153208.0,0.013198128351095047
1741,88.0,1.4795798225326906,153296.0,0.01352362029931762
1742,88.0,8.21684485736283,153384.0,0.015027449593286623
1743,88.0,14.960266830311113,153472.0,0.012896783311258663
1744,88.0,-1.0,153560.0,0.01256695836359127
1745,88.0,1.6470328638835992,153648.0,0.012963313842192292
1746,88.0,3.8862462259010115,153736.0,0.01311492672274736
1747,88.0,-1.0,153824.0,0.013176621657542208
1748,88.0,19.714793305984916,153912.0,0.015096230898052454
1749,88.0,0.0,154000.0,0.01535299543121999
1750,88.0,0.0,154088.0,0.013647184283895926
1751,88.0,-1.0,154176.0,0.0140574351799759
1752,88.0,18.1196976956524,154264.0,0.015166526448658922
1753,88.0,-1.0,154352.0,0.013226585632020777
1754,88.0,-1.9177315091256946,154440.0,0.013497379142791033
1755,88.0,0.0,154528.0,0.01223001825961877
1756,88.0,0.0,154616.0,0.012173070445318113
1757,88.0,0.0,154704.0,0.012761462141167034
1758,88.0,0.0,154792.0,0.013204938520423391
1759,88.0,18.519761319450797,154880.0,0.012904819355092266
1760,88.0,17.671201100737612,154968.0,0.012644306968220255
1761,88.0,-0.763047166936395,155056.0,0.013571397422558883
1762,88.0,19.39529895224488,155144.0,0.012559250759130175
1763,88.0,17.65287446959104,155232.0,0.012312026863748377
1764,88.0,0.0,155320.0,0.012685414848171851
1765,88.0,0.0,155408.0,0.013600370550358837
1766,88.0,5.3639855512990495,155496.0,0.01221141079440713
1767,88.0,19.687483723315864,155584.0,0.013292366003786976
1768,88.0,18.434956115474517,155672.0,0.01273917385630987
1769,88.0,0.3480657641915563,155760.0,0.01262087802487341
1770,88.0,14.927871003601583,155848.0,0.012259420854124155
1771,88.0,-1.0,155936.0,0.012316955634477463
1772,88.0,-0.6519342358084437,156024.0,0.01276422588324005
1773,88.0,0.0,156112.0,0.013061962556093931
1774,88.0,19.144741427024595,156200.0,0.01236303819512779
1775,88.0,17.582957561557578,156288.0,0.017938768448816103
1776,88.0,0.04929422375090087,156376.0,0.021896395451304587
1777,88.0,18.483965181152435,156464.0,0.014247763055292044
1778,88.0,-2.0,156552.0,0.012002565940334038
1779,88.0,17.326766989333688,156640.0,0.014716220342300156
1780,88.0,17.25889456627263,156728.0,0.01577428686009212
1781,88.0,6.035317211480962,156816.0,0.016186515080996534
1782,88.0,0.0,156904.0,0.013476676900278439
1783,88.0,0.07863225939629515,156992.0,0.01198875933716243
1784,88.0,2.8862462259010115,157080.0,0.013633361932906237
1785,88.0,-1.0,157168.0,0.012466607996347275
1786,88.0,0.0,157256.0,0.013561348854140802
1787,88.0,-0.763047166936395,157344.0,0.012586091412231326
1788,88.0,0.14865301481187143,157432.0,0.011924324980513617
1789,88.0,-1.0,157520.0,0.012151450469073925
1790,88.0,5.846821572603482,157608.0,0.014046072748235681
1791,88.0,0.07863225939629515,157696.0,0.011889556888490915
1792,88.0,0.0,157784.0,0.013834355314346876
1793,88.0,-1.0,157872.0,0.013550238789651881
1794,88.0,19.15974268715402,157960.0,0.015009472739290108
1795,88.0,18.86996295001743,158048.0,0.013241361403329805
1796,88.0,0.0,158136.0,0.011806702008470893
1797,88.0,-1.0,158224.0,0.0160872329195792
1798,88.0,0.0,158312.0,0.013736731838434935
1799,88.0,19.062368082482127,158400.0,0.014850150116465309
1800,88.0,-1.0,158488.0,0.01316117025403814
1801,88.0,16.6742165149452,158576.0,0.011925499928607182
1802,88.0,0.0,158664.0,0.013416750271889296
1803,88.0,17.983676526266144,158752.0,0.012810537845573643
1804,88.0,7.461168397269282,158840.0,0.011890564113855362
1805,88.0,0.0,158928.0,0.016223766713995825
1806,88.0,0.0,159016.0,0.013256893239238045
1807,88.0,0.0,159104.0,0.013491807378489862
1808,88.0,-1.0,159192.0,0.01243587253107266
1809,88.0,2.3733572190358743,159280.0,0.013375110119919886
1810,88.0,-2.0,159368.0,0.012506677134131844
1811,88.0,-0.8883934734803003,159456.0,0.014115037735212933
1812,88.0,0.07863225939629515,159544.0,0.013435761486603455
1813,88.0,10.596934573827568,159632.0,0.012204593195664611
1814,88.0,0.0,159720.0,0.012998342598703775
1815,88.0,17.94495096431313,159808.0,0.012445795857770876
1816,88.0,0.0,159896.0,0.012866813350807537
1817,88.0,5.3536897901664595,159984.0,0.01618075133724646
1818,88.0,4.032491762209196,160072.0,0.016569635238159786
1819,88.0,-1.0,160160.0,0.014625549697401848
1820,88.0,-1.0,160248.0,0.013712848198007454
1821,88.0,-0.33807867050508333,160336.0,0.013369045622477477
1822,88.0,0.0,160424.0,0.013341167814690958
1823,88.0,19.553619525912186,160512.0,0.013435430147431114
1824,88.0,0.0,160600.0,0.012960037089545618
1825,88.0,0.0,160688.0,0.01232919418676333
1826,88.0,17.609051142032406,160776.0,0.012777793602171269
1827,88.0,19.08982577912056,160864.0,0.014883352168412372
1828,88.0,-1.0,160952.0,0.013550433330237865
1829,88.0,0.6619213294949167,161040.0,0.011876753319732168
1830,88.0,19.34291432954502,161128.0,0.012997885403985327
1831,88.0,0.0,161216.0,0.013080311981453136
1832,88.0,0.0,161304.0,0.013476635371758179
1833,88.0,18.57971310638701,161392.0,0.014322982825846835
1834,88.0,0.0,161480.0,0.01239786081185395
1835,88.0,0.0,161568.0,0.018223981669341974
1836,88.0,4.032491762209196,161656.0,0.01498589427633719
1837,88.0,0.0,161744.0,0.015082827769219875
1838,88.0,-2.0,161832.0,0.014496390961787918
1839,88.0,-1.0,161920.0,0.01320051850581711
1840,88.0,0.0,162008.0,0.014139075530692935
1841,88.0,-1.0,162096.0,0.014166943940588018
1842,88.0,0.0,162184.0,0.012377670775590972
1843,88.0,-1.0,162272.0,0.012771319238130342
1844,88.0,8.21684485736283,162360.0,0.013037249064919624
1845,88.0,-0.8883934734803003,162448.0,0.01424860649488189
1846,88.0,0.0,162536.0,0.013567335861311718
1847,88.0,18.86760842910291,162624.0,0.012804129541936245
1848,88.0,0.0,162712.0,0.01337434740906412
1849,88.0,0.0,162800.0,0.013141409112987194
1850,88.0,0.0,162888.0,0.012176234359768305
1851,88.0,18.34291432954502,162976.0,0.013796809214082632
1852,88.0,0.023200643276073407,163064.0,0.012146810281344435
1853,88.0,19.677746817692743,163152.0,0.01536831928586418
1854,88.0,0.0,163240.0,0.01339618256315589
1855,88.0,-3.0,163328.0,0.015233787707984447
1856,88.0,18.63225178530848,163416.0,0.012955588584935123
1857,88.0,-1.0,163504.0,0.014329366047273983
1858,88.0,0.0,163592.0,0.014909353572875261
1859,88.0,0.0,163680.0,0.013816559179262682
1860,88.0,18.736328589674358,163768.0,0.014370934487405148
1861,88.0,-1.0,163856.0,0.0128764741292054
1862,88.0,-2.0,163944.0,0.013473915147849104
1863,88.0,19.34291432954502,164032.0,0.012771256310357288
1864,88.0,0.0,164120.0,0.012543297288092699
1865,88.0,18.353695875315417,164208.0,0.016395208595151253
1866,88.0,0.0,164296.0,0.013448627072979103
1867,88.0,0.0,164384.0,0.016467365097593178
1868,88.0,0.0,164472.0,0.013857308775186539
1869,88.0,-1.4630905642970464,164560.0,0.013469177594577724
1870,88.0,0.0,164648.0,0.014177990992638197
1871,88.0,0.0,164736.0,0.01318818699060516
1872,88.0,0.6176948282382053,164824.0,0.013312948698347265
1873,88.0,16.428607632120222,164912.0,0.01279085734859109
1874,88.0,18.062368082482127,165000.0,0.012472554363987663
1875,88.0,-1.0,165088.0,0.013452709271487865
1876,88.0,0.4875103582838902,165176.0,0.012751872481947596
1877,88.0,14.680211834872097,165264.0,0.012566922994499857
1878,88.0,18.726200429435416,165352.0,0.01309714504432949
1879,88.0,0.6619213294949167,165440.0,0.013651239939711311
1880,88.0,17.56613626694636,165528.0,0.013100617586381057
1881,88.0,-1.0,165616.0,0.014096911954270168
1882,88.0,-1.0,165704.0,0.012196160154417157
1883,88.0,19.271448803674758,165792.0,0.012759396721693602
1884,88.0,0.0,165880.0,0.013229543300853535
1885,88.0,0.0,165968.0,0.013533706903796305
1886,88.0,-15.0,166056.0,0.01627417349002578
1887,88.0,-1.0,166144.0,0.013488105815750632
1888,88.0,0.0,166232.0,0.012094488811933181
1889,88.0,-0.43011629717364186,166320.0,0.011779715984382412
1890,88.0,2.8583967356513096,166408.0,0.013628023803572763
1891,88.0,15.6742165149452,166496.0,0.012641519943082874
1892,88.0,0.0,166584.0,0.015053385043178092
1893,88.0,18.46308704719069,166672.0,0.01717290925708684
1894,88.0,-0.33807867050508333,166760.0,0.013715965334664692
1895,88.0,2.958035270363304,166848.0,0.012153826907954433
1896,88.0,17.152671962775806,166936.0,0.014226137110116806
1897,88.0,19.75330162695765,167024.0,0.015279226428405806
1898,88.0,18.86760842910291,167112.0,0.015392345460978422
1899,88.0,0.9736389450608673,167200.0,0.017867482648315756
1900,88.0,0.0,167288.0,0.01427064628594301
1901,88.0,19.701947477113773,167376.0,0.014186062088066881
1902,88.0,-2.0,167464.0,0.01385068745267662
1903,88.0,18.060634336107245,167552.0,0.012351488652215763
1904,88.0,0.0,167640.0,0.0123151093933054
1905,88.0,0.0,167728.0,0.01331626187840646
1906,88.0,0.0,167816.0,0.014249001544984903
1907,88.0,0.0,167904.0,0.013664684470065615
1908,88.0,-3.0,167992.0,0.013629158831794153
1909,88.0,6.21684485736283,168080.0,0.013463437895883213
1910,88.0,0.0,168168.0,0.011989345858720217
1911,88.0,0.0,168256.0,0.012692375404929573
1912,88.0,0.0,168344.0,0.013066000093451956
1913,88.0,3.330489146890386,168432.0,0.013085318983278492
1914,88.0,0.0,168520.0,0.013401579154147343
1915,88.0,0.0,168608.0,0.014486695089462128
1916,88.0,-2.0,168696.0,0.012898317707533186
1917,88.0,-1.8513469851881286,168784.0,0.014581836717711254
1918,88.0,0.0,168872.0,0.0165253868538209
1919,88.0,18.65287446959104,168960.0,0.013538969871164723
1920,88.0,6.461168397269282,169048.0,0.012320577801967209
1921,88.0,15.483965181152435,169136.0,0.013647315812043169
1922,88.0,-2.0,169224.0,0.02010965571654114
1923,88.0,0.0,169312.0,0.01784607759592208
1924,88.0,0.0,169400.0,0.013844624923711473
1925,88.0,-1.0,169488.0,0.014039647807790474
1926,88.0,0.8791486206155152,169576.0,0.012194606348533522
1927,88.0,17.303749556228,169664.0,0.013950083912773565
1928,88.0,18.726200429435416,169752.0,0.013251178559254517
1929,88.0,0.0,169840.0,0.012637009378522635
1930,88.0,0.0,169928.0,0.013271101559935645
1931,88.0,-1.0,170016.0,0.013607630760154941
1932,88.0,0.30548479597480394,170104.0,0.01242368117990819
1933,88.0,19.39529895224488,170192.0,0.014400767331773584
1934,88.0,-1.0,170280.0,0.015038032465699043
1935,88.0,19.75330162695765,170368.0,0.014383180193941702
1936,88.0,0.8791486206155152,170456.0,0.013022420250556686
1937,88.0,4.032491762209196,170544.0,0.01372571427121081
1938,88.0,16.884934222484617,170632.0,0.013579583261162043
1939,88.0,-0.9445683838797783,170720.0,0.012297336774116213
1940,88.0,-2.0,170808.0,0.01508025960488753
1941,88.0,0.12545237153579802,170896.0,0.014283882242373445
1942,88.0,0.0,170984.0,0.013257512103088877
1943,88.0,0.0,171072.0,0.012217467185109854
1944,88.0,-1.0,171160.0,0.012171972627666864
1945,88.0,0.0,171248.0,0.012529336593367836
1946,88.0,0.0,171336.0,0.013176286762410944
1947,88.0,0.0,171424.0,0.012514632216400721
1948,88.0,0.0,171512.0,0.01341381465846842
1949,88.0,14.27856199514206,171600.0,0.013514549344439398
1950,88.0,19.062368082482127,171688.0,0.01381503926082091
1951,88.0,17.25889456627263,171776.0,0.01292850900526074
1952,88.0,-1.0,171864.0,0.014906089625913988
1953,88.0,0.23695283306360504,171952.0,0.01496947802264582
1954,88.0,-1.0,172040.0,0.012506017038090662
1955,88.0,0.0,172128.0,0.012442427221685648
1956,88.0,4.4456302226739,172216.0,0.013233075489882718
1957,88.0,6.9029997681383515,172304.0,0.012804812836376104
1958,88.0,0.0,172392.0,0.013196827208792622
1959,88.0,0.0,172480.0,0.013035117394544861
1960,88.0,19.687483723315864,172568.0,0.012853458650748838
1961,88.0,13.953295950888608,172656.0,0.013384524648162451
1962,88.0,17.284186021116927,172744.0,0.013955532001670112
1963,88.0,19.17415410216002,172832.0,0.012460710057480768
1964,88.0,0.0,172920.0,0.013422254218973896
1965,88.0,19.736328589674358,173008.0,0.012972846076908436
1966,88.0,0.0,173096.0,0.015089361674406311
1967,88.0,-2.0,173184.0,0.014316639354960485
1968,88.0,0.0,173272.0,0.013775210107930681
1969,88.0,0.0,173360.0,0.013249339578165249
1970,88.0,-1.0,173448.0,0.013931179143996402
1971,88.0,14.746005559407504,173536.0,0.01430306617509235
1972,88.0,-1.0,173624.0,0.012242178432643414
1973,88.0,17.326766989333688,173712.0,0.0124817089473998
1974,88.0,0.0,173800.0,0.012588605581020767
1975,88.0,1.6719849549973842,173888.0,0.015134809030727907
1976,88.0,0.0,173976.0,0.013231799599121918
1977,88.0,18.707873798288844,174064.0,0.012570887507701462
1978,88.0,-1.0,174152.0,0.01276027028110217
1979,88.0,-3.0,174240.0,0.013694648144089362
1980,88.0,0.0,174328.0,0.013693082485009323
1981,88.0,16.25889456627263,174416.0,0.012768547727980396
1982,88.0,-2.0,174504.0,0.013616649857298895
1983,88.0,0.0,174592.0,0.014014056756753813
1984,88.0,-1.0,174680.0,0.012701528464359317
1985,88.0,0.0,174768.0,0.012898589950054884
1986,88.0,0.11160652651969971,174856.0,0.014237703416835178
1987,88.0,0.0,174944.0,0.013352892276915636
